SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.964600	2016-03-02T16:32:39.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T16:10:58.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.391400	2016-03-02T16:09:40.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.396700	2016-03-02T16:05:50.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T15:59:22.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T15:58:10.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.402700	2016-03-02T15:37:38.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.417800	2016-03-02T15:36:21.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.427300	2016-03-02T15:35:04.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T15:33:47.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.417800	2016-03-02T15:33:47.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.409700	2016-03-02T15:18:26.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.417800	2016-03-02T15:17:08.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.438600	2016-03-02T15:15:51.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.427300	2016-03-02T15:12:00.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.779600	2016-03-02T15:10:45.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T15:01:44.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T15:01:44.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.552200	2016-03-02T15:00:24.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.516800	2016-03-02T14:48:48.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.552200	2016-03-02T14:46:13.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:44:50.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T14:41:01.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:39:43.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T14:38:25.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T14:38:25.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:37:06.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T14:35:50.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:34:32.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T14:30:40.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:26:47.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.552200	2016-03-02T14:25:28.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.600900	2016-03-02T14:24:13.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.671100	2016-03-02T14:21:38.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.409700	2016-03-02T14:19:01.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T14:16:26.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.000000	2016-03-02T14:13:51.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.983400	2016-03-02T14:11:13.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.916400	2016-03-02T14:09:58.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.402700	2016-03-02T14:08:40.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	2.500000	2016-03-02T14:06:08.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-02T14:04:50.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-02T14:00:57.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	1.000000	2016-03-02T14:00:57.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.438500	2016-03-02T13:53:12.000Z
